669,FG2-06007,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,melon,0,hormiga,num,14,2018_10_04 00:00:00
670,FG2-07007,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,melon,0,hormiga,num,16,2018_10_04 00:00:00
671,FG2-01008,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,naranja,0,rosas,num,4,2018_10_04 00:00:00
672,FG2-02008,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,naranja,0,rosas,num,6,2018_10_04 00:00:00
673,FG2-03008,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,naranja,0,rosas,num,8,2018_10_04 00:00:00
674,FG2-04008,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,naranja,0,rosas,num,10,2018_10_04 00:00:00
675,FG2-05008,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,naranja,0,rosas,num,12,2018_10_04 00:00:00
676,FG2-06008,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,naranja,0,rosas,num,14,2018_10_04 00:00:00
677,FG2-07008,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,naranja,0,rosas,num,16,2018_10_04 00:00:00
678,FG2-01009,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,lila,0,claveles,num,4,2018_10_04 00:00:00
679,FG2-02009,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,lila,0,claveles,num,6,2018_10_04 00:00:00
680,FG2-03009,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,lila,0,claveles,num,8,2018_10_04 00:00:00
681,FG2-04009,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,lila,0,claveles,num,10,2018_10_04 00:00:00
682,FG2-05009,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,lila,0,claveles,num,12,2018_10_04 00:00:00
683,FG2-06009,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,lila,0,claveles,num,14,2018_10_04 00:00:00
684,FG2-07009,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,lila,0,claveles,num,16,2018_10_04 00:00:00
685,FG2-01010,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,fucsia,0,flores,num,4,2018_10_04 00:00:00
686,FG2-02010,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,fucsia,0,flores,num,6,2018_10_04 00:00:00
687,FG2-03010,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,fucsia,0,flores,num,8,2018_10_04 00:00:00
688,FG2-04010,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,fucsia,0,flores,num,10,2018_10_04 00:00:00
689,FG2-05010,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,fucsia,0,flores,num,12,2018_10_04 00:00:00
690,FG2-06010,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,fucsia,0,flores,num,14,2018_10_04 00:00:00
691,FG2-07010,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,fucsia,0,flores,num,16,2018_10_04 00:00:00
692,FG2-01011,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,lila,0,hormiga,num,4,2018_10_04 00:00:00
693,FG2-02011,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,lila,0,hormiga,num,6,2018_10_04 00:00:00
694,FG2-03011,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,lila,0,hormiga,num,8,2018_10_04 00:00:00
695,FG2-04011,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,lila,0,hormiga,num,10,2018_10_04 00:00:00
696,FG2-05011,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,lila,0,hormiga,num,12,2018_10_04 00:00:00
697,FG2-06011,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,lila,0,hormiga,num,14,2018_10_04 00:00:00
698,FG2-07011,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,lila,0,hormiga,num,16,2018_10_04 00:00:00
699,FG2-01012,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,turqueza,0,mariquita,num,4,2018_10_04 00:00:00
700,FG2-02012,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,turqueza,0,mariquita,num,6,2018_10_04 00:00:00
701,FG2-03012,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,turqueza,0,mariquita,num,8,2018_10_04 00:00:00
702,FG2-04012,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,turqueza,0,mariquita,num,10,2018_10_04 00:00:00
703,FG2-05012,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,turqueza,0,mariquita,num,12,2018_10_04 00:00:00
704,FG2-06012,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,turqueza,0,mariquita,num,14,2018_10_04 00:00:00
705,FG2-07012,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,turqueza,0,mariquita,num,16,2018_10_04 00:00:00
706,FG2-01013,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,celeste,0,mariquita,num,4,2018_10_04 00:00:00
707,FG2-02013,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,celeste,0,mariquita,num,6,2018_10_04 00:00:00
708,FG2-03013,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,celeste,0,mariquita,num,8,2018_10_04 00:00:00
709,FG2-04013,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,celeste,0,mariquita,num,10,2018_10_04 00:00:00
710,FG2-05013,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,celeste,0,mariquita,num,12,2018_10_04 00:00:00
711,FG2-06013,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,celeste,0,mariquita,num,14,2018_10_04 00:00:00
712,FG2-07013,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,celeste,0,mariquita,num,16,2018_10_04 00:00:00
713,FG2-01014,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,turqueza,0,flores,num,4,2018_10_04 00:00:00
714,FG2-02014,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,turqueza,0,flores,num,6,2018_10_04 00:00:00
715,FG2-03014,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,turqueza,0,flores,num,8,2018_10_04 00:00:00
716,FG2-04014,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,turqueza,0,flores,num,10,2018_10_04 00:00:00
717,FG2-05014,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,turqueza,0,flores,num,12,2018_10_04 00:00:00
718,FG2-06014,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,turqueza,0,flores,num,14,2018_10_04 00:00:00
719,FG2-07014,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,turqueza,0,flores,num,16,2018_10_04 00:00:00
720,FG2-01015,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,rosado,0,gusano,num,4,2018_10_04 00:00:00
721,FG2-02015,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,rosado,0,gusano,num,6,2018_10_04 00:00:00
722,FG2-03015,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,rosado,0,gusano,num,8,2018_10_04 00:00:00
723,FG2-04015,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,rosado,0,gusano,num,10,2018_10_04 00:00:00
724,FG2-05015,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,rosado,0,gusano,num,12,2018_10_04 00:00:00
725,FG2-06015,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,rosado,0,gusano,num,14,2018_10_04 00:00:00
726,FG2-07015,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,rosado,0,gusano,num,16,2018_10_04 00:00:00
727,FG2-01016,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,verde limon,0,flores,num,4,2018_10_04 00:00:00
728,FG2-02016,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,verde limon,0,flores,num,6,2018_10_04 00:00:00
729,FG2-03016,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,verde limon,0,flores,num,8,2018_10_04 00:00:00
730,FG2-04016,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,verde limon,0,flores,num,10,2018_10_04 00:00:00
731,FG2-05016,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,verde limon,0,flores,num,12,2018_10_04 00:00:00
732,FG2-06016,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,verde limon,0,flores,num,14,2018_10_04 00:00:00
733,FG2-07016,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,verde limon,0,flores,num,16,2018_10_04 00:00:00
734,FG2-01017,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,verde agua,0,gusano,num,4,2018_10_04 00:00:00
735,FG2-02017,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,verde agua,0,gusano,num,6,2018_10_04 00:00:00
736,FG2-03017,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,verde agua,0,gusano,num,8,2018_10_04 00:00:00
737,FG2-04017,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,verde agua,0,gusano,num,10,2018_10_04 00:00:00
738,FG2-05017,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,verde agua,0,gusano,num,12,2018_10_04 00:00:00
739,FG2-06017,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,verde agua,0,gusano,num,14,2018_10_04 00:00:00
740,FG2-07017,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,verde agua,0,gusano,num,16,2018_10_04 00:00:00
741,FG2-01018,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,naranja,0,hormiga,num,4,2018_10_04 00:00:00
742,FG2-02018,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,naranja,0,hormiga,num,6,2018_10_04 00:00:00
743,FG2-03018,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,naranja,0,hormiga,num,8,2018_10_04 00:00:00
744,FG2-04018,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,naranja,0,hormiga,num,10,2018_10_04 00:00:00
745,FG2-05018,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,naranja,0,hormiga,num,12,2018_10_04 00:00:00
746,FG2-06018,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,naranja,0,hormiga,num,14,2018_10_04 00:00:00
747,FG2-07018,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,naranja,0,hormiga,num,16,2018_10_04 00:00:00
748,FG2-01020,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,lila,0,floral,num,4,2018_10_04 00:00:00
749,FG2-02020,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,lila,0,floral,num,6,2018_10_04 00:00:00
750,FG2-03020,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,lila,0,floral,num,8,2018_10_04 00:00:00
751,FG2-04020,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,lila,0,floral,num,10,2018_10_04 00:00:00
752,FG2-05020,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,lila,0,floral,num,12,2018_10_04 00:00:00
753,FG2-06020,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,lila,0,floral,num,14,2018_10_04 00:00:00
754,FG2-07020,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,lila,0,floral,num,16,2018_10_04 00:00:00
755,FG2-01021,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,fucsia,0,rosas,num,4,2018_10_04 00:00:00
756,FG2-02021,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,fucsia,0,rosas,num,6,2018_10_04 00:00:00
757,FG2-03021,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,fucsia,0,rosas,num,8,2018_10_04 00:00:00
758,FG2-04021,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,fucsia,0,rosas,num,10,2018_10_04 00:00:00
759,FG2-05021,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,fucsia,0,rosas,num,12,2018_10_04 00:00:00
760,FG2-06021,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,fucsia,0,rosas,num,14,2018_10_04 00:00:00
761,FG2-07021,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,fucsia,0,rosas,num,16,2018_10_04 00:00:00
762,FG2-01022,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,rosado,0,floral,num,4,2018_10_04 00:00:00
763,FG2-02022,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,rosado,0,floral,num,6,2018_10_04 00:00:00
764,FG2-03022,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,rosado,0,floral,num,8,2018_10_04 00:00:00
765,FG2-04022,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,rosado,0,floral,num,10,2018_10_04 00:00:00
766,FG2-05022,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,rosado,0,floral,num,12,2018_10_04 00:00:00
767,FG2-06022,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,rosado,0,floral,num,14,2018_10_04 00:00:00
768,FG2-07022,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,rosado,0,floral,num,16,2018_10_04 00:00:00
769,FG2-01023,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,rosado,0,hormiga,num,4,2018_10_04 00:00:00
770,FG2-02023,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,rosado,0,hormiga,num,6,2018_10_04 00:00:00
771,FG2-03023,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,rosado,0,hormiga,num,8,2018_10_04 00:00:00
772,FG2-04023,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,rosado,0,hormiga,num,10,2018_10_04 00:00:00
773,FG2-05023,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,rosado,0,hormiga,num,12,2018_10_04 00:00:00
774,FG2-06023,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,rosado,0,hormiga,num,14,2018_10_04 00:00:00
775,FG2-07023,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,rosado,0,hormiga,num,16,2018_10_04 00:00:00
776,FG2-01024,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,turqueza,0,claveles,num,4,2018_10_04 00:00:00
777,FG2-02024,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,turqueza,0,claveles,num,6,2018_10_04 00:00:00
778,FG2-03024,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,turqueza,0,claveles,num,8,2018_10_04 00:00:00
779,FG2-04024,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,turqueza,0,claveles,num,10,2018_10_04 00:00:00
780,FG2-05024,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,turqueza,0,claveles,num,12,2018_10_04 00:00:00
781,FG2-06024,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,turqueza,0,claveles,num,14,2018_10_04 00:00:00
782,FG2-07024,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,turqueza,0,claveles,num,16,2018_10_04 00:00:00
783,FG2-01025,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,turqueza,0,rosas,num,4,2018_10_04 00:00:00
784,FG2-02025,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,turqueza,0,rosas,num,6,2018_10_04 00:00:00
785,FG2-03025,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,turqueza,0,rosas,num,8,2018_10_04 00:00:00
786,FG2-04025,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,turqueza,0,rosas,num,10,2018_10_04 00:00:00
787,FG2-05025,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,turqueza,0,rosas,num,12,2018_10_04 00:00:00
788,FG2-06025,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,turqueza,0,rosas,num,14,2018_10_04 00:00:00
789,FG2-07025,fg2,bikini niñas,51.8,4.32,6,4.75,1.33,1,turqueza,0,rosas,num,16,2018_10_04 00:00:00
790,FTG4O-01000,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,na,na,na,na,num,4,2018_10_04 00:00:00
791,FTG4O-02000,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,na,na,na,na,num,6,2018_10_04 00:00:00
792,FTG4O-03000,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,na,na,na,na,num,8,2018_10_04 00:00:00
793,FTG4O-04000,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,na,na,na,na,num,10,2018_10_04 00:00:00
794,FTG4O-05000,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,na,na,na,na,num,12,2018_10_04 00:00:00
795,FTG4O-06000,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,na,na,na,na,num,14,2018_10_04 00:00:00
796,FTG4O-07000,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,na,na,na,na,num,16,2018_10_04 00:00:00
797,FTG4O-01001,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,1,turqueza,na,na,num,4,2018_10_04 00:00:00
798,FTG4O-02001,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,1,turqueza,na,na,num,6,2018_10_04 00:00:00
799,FTG4O-03001,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,1,turqueza,na,na,num,8,2018_10_04 00:00:00
800,FTG4O-04001,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,1,turqueza,na,na,num,10,2018_10_04 00:00:00
801,FTG4O-05001,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,1,turqueza,na,na,num,12,2018_10_04 00:00:00
802,FTG4O-06001,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,1,turqueza,na,na,num,14,2018_10_04 00:00:00
803,FTG4O-07001,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,1,turqueza,na,na,num,16,2018_10_04 00:00:00
804,FTG4O-01002,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,1,rosado,na,na,num,4,2018_10_04 00:00:00
805,FTG4O-02002,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,1,rosado,na,na,num,6,2018_10_04 00:00:00
806,FTG4O-03002,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,1,rosado,na,na,num,8,2018_10_04 00:00:00
807,FTG4O-04002,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,1,rosado,na,na,num,10,2018_10_04 00:00:00
808,FTG4O-05002,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,1,rosado,na,na,num,12,2018_10_04 00:00:00
809,FTG4O-06002,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,1,rosado,na,na,num,14,2018_10_04 00:00:00
810,FTG4O-07002,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,1,rosado,na,na,num,16,2018_10_04 00:00:00
811,FTG4O-01003,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,1,blanco,na,na,num,4,2018_10_04 00:00:00
812,FTG4O-02003,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,1,blanco,na,na,num,6,2018_10_04 00:00:00
813,FTG4O-03003,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,1,blanco,na,na,num,8,2018_10_04 00:00:00
814,FTG4O-04003,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,1,blanco,na,na,num,10,2018_10_04 00:00:00
815,FTG4O-05003,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,1,blanco,na,na,num,12,2018_10_04 00:00:00
816,FTG4O-06003,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,1,blanco,na,na,num,14,2018_10_04 00:00:00
817,FTG4O-07003,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,1,blanco,na,na,num,16,2018_10_04 00:00:00
818,FTG4O-01004,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,1,lila,na,na,num,4,2018_10_04 00:00:00
819,FTG4O-02004,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,1,lila,na,na,num,6,2018_10_04 00:00:00
820,FTG4O-03004,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,1,lila,na,na,num,8,2018_10_04 00:00:00
821,FTG4O-04004,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,1,lila,na,na,num,10,2018_10_04 00:00:00
822,FTG4O-05004,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,1,lila,na,na,num,12,2018_10_04 00:00:00
823,FTG4O-06004,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,1,lila,na,na,num,14,2018_10_04 00:00:00
824,FTG4O-07004,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,1,lila,na,na,num,16,2018_10_04 00:00:00
825,FTG4O-01005,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,1,celeste,na,na,num,4,2018_10_04 00:00:00
826,FTG4O-02005,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,1,celeste,na,na,num,6,2018_10_04 00:00:00
827,FTG4O-03005,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,1,celeste,na,na,num,8,2018_10_04 00:00:00
828,FTG4O-04005,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,1,celeste,na,na,num,10,2018_10_04 00:00:00
829,FTG4O-05005,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,1,celeste,na,na,num,12,2018_10_04 00:00:00
830,FTG4O-06005,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,1,celeste,na,na,num,14,2018_10_04 00:00:00
831,FTG4O-07005,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,1,celeste,na,na,num,16,2018_10_04 00:00:00
832,FTG4O-01006,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,0,mariposa,na,na,num,4,2018_10_04 00:00:00
833,FTG4O-02006,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,0,mariposa,na,na,num,6,2018_10_04 00:00:00
834,FTG4O-03006,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,0,mariposa,na,na,num,8,2018_10_04 00:00:00
835,FTG4O-04006,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,0,mariposa,na,na,num,10,2018_10_04 00:00:00
836,FTG4O-05006,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,0,mariposa,na,na,num,12,2018_10_04 00:00:00
837,FTG4O-06006,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,0,mariposa,na,na,num,14,2018_10_04 00:00:00
838,FTG4O-07006,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,0,mariposa,na,na,num,16,2018_10_04 00:00:00
839,FTG4O-01007,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,0,tulipan,na,na,num,4,2018_10_04 00:00:00
840,FTG4O-02007,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,0,tulipan,na,na,num,6,2018_10_04 00:00:00
841,FTG4O-03007,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,0,tulipan,na,na,num,8,2018_10_04 00:00:00
842,FTG4O-04007,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,0,tulipan,na,na,num,10,2018_10_04 00:00:00
843,FTG4O-05007,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,0,tulipan,na,na,num,12,2018_10_04 00:00:00
844,FTG4O-06007,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,0,tulipan,na,na,num,14,2018_10_04 00:00:00
845,FTG4O-07007,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,0,tulipan,na,na,num,16,2018_10_04 00:00:00
846,FTG4O-01008,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,0,flor rallas,na,na,num,4,2018_10_04 00:00:00
847,FTG4O-02008,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,0,flor rallas,na,na,num,6,2018_10_04 00:00:00
848,FTG4O-03008,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,0,flor rallas,na,na,num,8,2018_10_04 00:00:00
849,FTG4O-04008,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,0,flor rallas,na,na,num,10,2018_10_04 00:00:00
850,FTG4O-05008,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,0,flor rallas,na,na,num,12,2018_10_04 00:00:00
851,FTG4O-06008,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,0,flor rallas,na,na,num,14,2018_10_04 00:00:00
852,FTG4O-07008,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,0,flor rallas,na,na,num,16,2018_10_04 00:00:00
853,FTG4O-01009,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,0,hongo,na,na,num,4,2018_10_04 00:00:00
854,FTG4O-02009,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,0,hongo,na,na,num,6,2018_10_04 00:00:00
855,FTG4O-03009,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,0,hongo,na,na,num,8,2018_10_04 00:00:00
856,FTG4O-04009,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,0,hongo,na,na,num,10,2018_10_04 00:00:00
857,FTG4O-05009,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,0,hongo,na,na,num,12,2018_10_04 00:00:00
858,FTG4O-06009,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,0,hongo,na,na,num,14,2018_10_04 00:00:00
859,FTG4O-07009,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,0,hongo,na,na,num,16,2018_10_04 00:00:00
860,FTG4O-01010,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,1,verde agua,na,na,num,4,2018_10_04 00:00:00
861,FTG4O-02010,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,1,verde agua,na,na,num,6,2018_10_04 00:00:00
862,FTG4O-03010,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,1,verde agua,na,na,num,8,2018_10_04 00:00:00
863,FTG4O-04010,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,1,verde agua,na,na,num,10,2018_10_04 00:00:00
864,FTG4O-05010,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,1,verde agua,na,na,num,12,2018_10_04 00:00:00
865,FTG4O-06010,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,1,verde agua,na,na,num,14,2018_10_04 00:00:00
866,FTG4O-07010,ftg4o,truza alta niñas organica,79.5,6.63,10,7.29,2.04,1,verde agua,na,na,num,16,2018_10_04 00:00:00
867,FKO-01000,fko,truza alta vichy organica,64.95,5.41,8,5.95,1.67,na,na,na,na,num,4,2018_10_04 00:00:00
868,FKO-02000,fko,truza alta vichy organica,64.95,5.41,8,5.95,1.67,na,na,na,na,num,6,2018_10_04 00:00:00
869,FKO-03000,fko,truza alta vichy organica,64.95,5.41,8,5.95,1.67,na,na,na,na,num,8,2018_10_04 00:00:00
870,FKO-04000,fko,truza alta vichy organica,64.95,5.41,8,5.95,1.67,na,na,na,na,num,10,2018_10_04 00:00:00
